[8698, 2023, 0, 0, 0, 30, 9977.0, 1, 0, 1, 0, 0, 1856, 432, 0, 0, 0]
[2942, 2023, 0, 0, 0, 30, 7632.0, 1, 0, 1, 0, 1, 290, 9080, 0, 0, 1]
[12367, 2023, 0, 0, 0, 30, 9979.0, 1, 0, 1, 0, 0, 2411, 741, 0, 0, 0]
[15273, 2023, 0, 0, 0, 30, 10870.0, 1, 1, 2, 0, 0, 2541, 4971, 0, 0, 0]
[125, 2023, 0, 0, 0, 30, 11973.0, 0, 0, 2, 1, 0, 6698, 4621, 11397, 0, 0]
[19862, 2023, 0, 0, 0, 30, 3237.0, 0, 0, 2, 1, 0, 792, 5620, 4874, 0, 0]
[7468, 2023, 0, 0, 0, 30, 9276.0, 0, 1, 2, 0, 0, 1044, 9162, 0, 1, 0]
[11515, 2023, 0, 0, 0, 30, 8896.0, 1, 0, 2, 0, 0, 2273, 3199, 0, 1, 0]
[6836, 2023, 0, 0, 0, 30, 7929.0, 1, 0, 1, 0, 0, 969, 11084, 0, 0, 0]
[10111, 2023, 0, 0, 0, 30, 10382.0, 1, 0, 0, 0, 0, 2275, 9544, 0, 0, 0]
[12721, 2023, 0, 0, 0, 30, 5597.0, 1, 0, 0, 0, 0, 2071, 3010, 0, 0, 0]
[6582, 2023, 0, 0, 0, 30, 8225.0, 0, 0, 4, 0, 0, 1645, 10627, 0, 0, 0]
[18549, 2023, 0, 0, 0, 30, 14669.0, 1, 1, 0, 0, 0, 1108, 1580, 0, 0, 0]
[19049, 2023, 0, 0, 0, 30, 5879.0, 0, 0, 2, 1, 1, 2538, 7203, 15737, 0, 0]
[10220, 2023, 0, 0, 0, 30, 7436.0, 1, 0, 0, 0, 0, 2302, 9773, 0, 0, 0]
[11027, 2023, 0, 0, 0, 30, 7998.0, 1, 1, 4, 0, 0, 2325, 11968, 0, 0, 0]
[10737, 2023, 0, 0, 0, 30, 10083.0, 1, 1, 4, 0, 0, 1609, 1500, 0, 0, 0]
[14891, 2023, 0, 0, 0, 30, 9461.0, 1, 0, 0, 0, 0, 2290, 1494, 0, 0, 0]
[8904, 2023, 0, 0, 0, 30, 6374.0, 1, 0, 2, 0, 0, 815, 6936, 0, 0, 0]
[806, 2023, 0, 0, 0, 30, 10529.0, 1, 1, 1, 0, 0, 949, 1672, 0, 0, 0]
[8736, 2023, 0, 0, 0, 30, 9521.0, 0, 0, 1, 0, 1, 1954, 708, 0, 0, 0]
[6071, 2023, 0, 0, 0, 30, 8937.0, 1, 0, 1, 0, 0, 1653, 561, 0, 0, 0]
[18285, 2023, 0, 0, 0, 30, 9961.0, 1, 0, 1, 0, 1, 2305, 9548, 0, 0, 0]
[895, 2023, 0, 0, 0, 30, 5382.0, 1, 0, 2, 0, 1, 2921, 444, 0, 1, 0]
[10625, 2023, 0, 0, 0, 30, 10429.0, 1, 0, 2, 0, 0, 929, 4533, 0, 1, 0]
[13733, 2023, 0, 0, 0, 30, 9139.0, 1, 0, 4, 0, 0, 1482, 9013, 0, 0, 0]
[6482, 2023, 0, 0, 0, 30, 5161.0, 1, 0, 2, 0, 1, 972, 8085, 0, 0, 0]
[8501, 2023, 0, 0, 0, 30, 9480.0, 1, 0, 1, 0, 0, 227, 4970, 0, 0, 0]
[19461, 2023, 0, 0, 0, 30, 1161.0, 0, 0, 2, 1, 0, 108, 1661, 14400, 0, 1]
[14938, 2023, 0, 0, 0, 30, 10322.0, 1, 0, 2, 0, 1, 2044, 4229, 0, 1, 0]
[17681, 2023, 0, 0, 0, 30, 12655.0, 1, 0, 1, 0, 0, 1257, 2679, 0, 0, 0]
[16330, 2023, 0, 0, 0, 30, 9461.0, 0, 0, 0, 0, 0, 205, 5319, 0, 0, 0]
[8639, 2023, 0, 0, 0, 30, 7450.0, 1, 1, 1, 0, 0, 1496, 11101, 0, 0, 0]
[5588, 2023, 0, 0, 0, 30, 5292.0, 1, 0, 4, 0, 0, 1915, 11685, 0, 0, 0]
[16022, 2023, 0, 0, 0, 30, 8899.0, 1, 0, 4, 0, 0, 2023, 9081, 0, 0, 0]
[11474, 2023, 0, 0, 0, 30, 5399.0, 0, 0, 4, 0, 1, 1801, 3995, 0, 0, 0]
[1762, 2023, 0, 0, 0, 30, 7412.0, 0, 0, 1, 0, 1, 1065, 3540, 0, 0, 1]
[18597, 2023, 0, 0, 0, 30, 15134.0, 0, 0, 2, 0, 0, 1704, 1078, 0, 0, 0]
[9325, 2023, 0, 0, 0, 30, 6803.0, 1, 0, 0, 0, 0, 926, 1581, 0, 0, 0]
[10690, 2023, 0, 0, 0, 30, 10690.0, 1, 0, 4, 0, 0, 2948, 4093, 0, 0, 0]
[18387, 2023, 0, 0, 0, 30, 1703.0, 1, 0, 0, 0, 0, 2217, 9478, 0, 0, 0]
[11245, 2023, 0, 0, 0, 30, 10965.0, 1, 0, 0, 0, 0, 657, 8558, 0, 0, 1]
[19240, 2023, 0, 0, 0, 30, 18927.0, 0, 0, 4, 1, 1, 639, 6686, 19876, 0, 0]
[8174, 2023, 0, 0, 0, 30, 9163.0, 1, 0, 4, 0, 0, 694, 9570, 0, 0, 0]
[15314, 2023, 0, 0, 0, 30, 8891.0, 1, 1, 4, 0, 0, 2503, 10040, 0, 0, 0]
[4819, 2023, 0, 0, 0, 30, 9417.0, 1, 0, 2, 0, 0, 127, 4456, 0, 0, 0]
[2270, 2023, 0, 0, 0, 30, 9765.0, 1, 0, 1, 0, 0, 2406, 9064, 0, 0, 0]
[15337, 2023, 0, 0, 0, 30, 9551.0, 1, 0, 2, 0, 1, 1627, 4004, 0, 1, 0]
[4006, 2023, 0, 0, 0, 30, 9472.0, 1, 0, 4, 0, 0, 2470, 1981, 0, 0, 0]
[14160, 2023, 0, 0, 0, 30, 5229.0, 0, 0, 4, 0, 0, 810, 4253, 0, 0, 1]
[9360, 2023, 0, 0, 0, 30, 8327.0, 0, 0, 0, 0, 1, 1938, 2985, 0, 0, 0]
[667, 2023, 0, 0, 0, 30, 6884.0, 0, 0, 1, 0, 0, 1879, 5422, 0, 0, 0]
[18823, 2023, 0, 0, 0, 30, 3287.0, 1, 0, 2, 0, 0, 62, 9179, 0, 0, 0]
[11600, 2023, 0, 0, 0, 30, 7730.0, 1, 1, 0, 0, 1, 1726, 4535, 0, 0, 0]
[14099, 2023, 0, 0, 0, 30, 7325.0, 1, 0, 2, 0, 0, 1497, 11565, 0, 0, 0]
[13698, 2023, 0, 0, 0, 30, 10198.0, 1, 0, 2, 0, 0, 2877, 4220, 0, 0, 1]
[12001, 2023, 0, 0, 0, 30, 10482.0, 1, 0, 0, 0, 0, 2186, 7558, 0, 0, 0]
[1651, 2023, 0, 0, 0, 30, 8780.0, 1, 1, 0, 0, 0, 872, 774, 0, 0, 0]
[15223, 2023, 0, 0, 0, 30, 8447.0, 1, 1, 1, 0, 1, 1356, 5387, 0, 0, 0]
[10284, 2023, 0, 0, 0, 30, 7371.0, 1, 0, 0, 0, 1, 2711, 3667, 0, 0, 0]
[10781, 2023, 0, 0, 0, 30, 10114.0, 1, 0, 0, 0, 0, 1476, 5952, 0, 0, 0]
[13546, 2023, 0, 0, 0, 30, 10125.0, 1, 1, 0, 0, 1, 138, 2, 0, 0, 0]
[19643, 2023, 0, 0, 0, 30, 19274.0, 0, 0, 1, 1, 0, 153, 3293, 5823, 1, 0]
[15096, 2023, 0, 0, 0, 30, 8656.0, 1, 0, 0, 0, 0, 1899, 2068, 0, 0, 0]
[13293, 2023, 0, 0, 0, 30, 7258.0, 1, 1, 0, 0, 0, 750, 4029, 0, 0, 0]
[10535, 2023, 0, 0, 0, 30, 6655.0, 1, 0, 4, 0, 1, 2089, 6190, 0, 0, 0]
[8193, 2023, 0, 0, 0, 30, 5753.0, 1, 0, 0, 0, 0, 404, 9050, 0, 0, 0]
[17591, 2023, 0, 0, 0, 30, 3010.0, 1, 1, 2, 0, 0, 245, 10640, 0, 0, 0]
[3221, 2023, 0, 0, 0, 30, 7388.0, 1, 1, 4, 0, 0, 1321, 1469, 0, 0, 0]
[5174, 2023, 0, 0, 0, 30, 8250.0, 1, 0, 2, 0, 0, 826, 8786, 0, 0, 0]
[8859, 2023, 0, 0, 0, 30, 8122.0, 1, 1, 0, 0, 0, 1993, 6315, 0, 0, 0]
[991, 2023, 0, 0, 0, 30, 8977.0, 1, 0, 1, 0, 0, 2070, 11049, 0, 0, 0]
[19749, 2023, 0, 0, 0, 30, 15764.0, 0, 0, 0, 1, 0, 1092, 10131, 18219, 0, 1]
[13233, 2023, 0, 0, 0, 30, 5905.0, 1, 1, 4, 0, 0, 2420, 9356, 0, 0, 0]
[1319, 2023, 0, 0, 0, 30, 5045.0, 1, 0, 2, 0, 0, 2376, 1322, 0, 0, 1]
[16443, 2023, 0, 0, 0, 30, 10063.0, 1, 0, 2, 0, 0, 1545, 4687, 0, 0, 0]
[16706, 2023, 0, 0, 0, 30, 5958.0, 1, 0, 1, 0, 1, 411, 340, 0, 1, 0]
[3599, 2023, 0, 0, 0, 30, 5494.0, 1, 1, 2, 0, 0, 1154, 3235, 0, 0, 0]
[16695, 2023, 0, 0, 0, 30, 10403.0, 1, 0, 2, 0, 0, 45, 9775, 0, 0, 1]
[11228, 2023, 0, 0, 0, 30, 9820.0, 1, 0, 4, 0, 0, 1016, 9877, 0, 0, 1]
[9567, 2023, 0, 0, 0, 30, 8250.0, 1, 0, 2, 0, 1, 538, 2476, 0, 0, 0]
[19292, 2023, 0, 0, 0, 30, 7395.0, 0, 0, 0, 1, 0, 2344, 7581, 3053, 0, 0]
[4460, 2023, 0, 0, 0, 30, 10249.0, 1, 0, 0, 0, 0, 1612, 1579, 0, 0, 0]
[4115, 2023, 0, 0, 0, 30, 7054.0, 1, 0, 1, 0, 0, 1654, 6045, 0, 0, 0]
[1252, 2023, 0, 0, 0, 30, 7024.0, 1, 0, 4, 0, 1, 2680, 11089, 0, 0, 0]
[16477, 2023, 0, 0, 0, 30, 10534.0, 1, 1, 2, 0, 0, 1723, 302, 0, 0, 0]
[13652, 2023, 0, 0, 0, 30, 5958.0, 0, 1, 1, 0, 0, 2873, 1015, 0, 0, 1]
[18357, 2023, 0, 0, 0, 30, 16689.0, 1, 0, 1, 0, 0, 2063, 11126, 0, 0, 0]
[18390, 2023, 0, 0, 0, 30, 10953.0, 1, 1, 4, 0, 1, 1601, 649, 0, 0, 0]
[5707, 2023, 0, 0, 0, 30, 10906.0, 0, 0, 4, 0, 0, 292, 8732, 0, 1, 0]
[15895, 2023, 0, 0, 0, 30, 5204.0, 0, 1, 2, 0, 0, 1487, 3027, 0, 1, 0]
[7369, 2023, 0, 0, 0, 30, 9978.0, 1, 0, 0, 0, 0, 2494, 1408, 0, 0, 0]
[8624, 2023, 0, 0, 0, 30, 9475.0, 1, 0, 2, 0, 0, 1449, 3077, 0, 0, 0]
[867, 2023, 0, 0, 0, 30, 7355.0, 1, 1, 2, 0, 1, 2539, 4204, 0, 0, 0]
[12162, 2023, 0, 0, 0, 30, 8050.0, 1, 0, 0, 0, 1, 692, 3713, 0, 0, 0]
[8536, 2023, 0, 0, 0, 30, 6472.0, 0, 0, 4, 0, 1, 2413, 7978, 0, 0, 0]
[9494, 2023, 0, 0, 0, 30, 5727.0, 1, 1, 1, 0, 0, 44, 1555, 0, 1, 0]
[8707, 2023, 0, 0, 0, 30, 9852.0, 1, 0, 0, 0, 0, 2959, 2, 0, 0, 0]
[10077, 2023, 0, 0, 0, 30, 9969.0, 0, 0, 0, 0, 1, 2854, 10699, 0, 0, 0]
[9556, 2023, 0, 0, 0, 30, 9633.0, 1, 1, 4, 0, 0, 2437, 7227, 0, 0, 0]
[1622, 2023, 0, 0, 0, 30, 8453.0, 1, 0, 0, 0, 0, 1600, 3276, 0, 0, 0]
[9834, 2023, 0, 0, 0, 30, 6116.0, 0, 0, 1, 0, 0, 1446, 9482, 0, 0, 0]
[5388, 2023, 0, 0, 0, 30, 9433.0, 0, 0, 4, 0, 0, 2303, 8121, 0, 0, 1]
[16468, 2023, 0, 0, 0, 30, 7846.0, 1, 0, 1, 0, 0, 1045, 7839, 0, 0, 0]
[2335, 2023, 0, 0, 0, 30, 10620.0, 1, 0, 1, 0, 0, 862, 8384, 0, 0, 1]
[5857, 2023, 0, 0, 0, 30, 7742.0, 1, 1, 1, 0, 0, 1427, 1029, 0, 0, 0]
[9723, 2023, 0, 0, 0, 30, 8975.0, 1, 0, 1, 0, 1, 742, 9001, 0, 0, 0]
[14962, 2023, 0, 0, 0, 30, 9046.0, 1, 0, 2, 0, 0, 1193, 3835, 0, 0, 0]
[4877, 2023, 0, 0, 0, 30, 10509.0, 1, 1, 2, 0, 0, 792, 8162, 0, 0, 1]
[2497, 2023, 0, 0, 0, 30, 5303.0, 1, 1, 2, 0, 0, 207, 7641, 0, 1, 1]
[1657, 2023, 0, 0, 0, 30, 7323.0, 1, 0, 1, 0, 0, 2671, 9513, 0, 0, 0]
[3360, 2023, 0, 0, 0, 30, 7617.0, 1, 0, 2, 0, 0, 2449, 18, 0, 0, 0]
[8945, 2023, 0, 0, 0, 30, 9570.0, 1, 0, 2, 0, 0, 2718, 11484, 0, 0, 0]
[11259, 2023, 0, 0, 0, 30, 7608.0, 1, 0, 4, 0, 1, 54, 3649, 0, 0, 0]
[10413, 2023, 0, 0, 0, 30, 8310.0, 1, 0, 1, 0, 0, 2096, 8432, 0, 0, 0]
[1739, 2023, 0, 0, 0, 30, 8409.0, 1, 0, 0, 0, 0, 1145, 2174, 0, 0, 0]
[15074, 2023, 0, 0, 0, 30, 9845.0, 1, 0, 2, 0, 0, 465, 8996, 0, 0, 0]
[997, 2023, 0, 0, 0, 30, 8792.0, 1, 0, 4, 0, 1, 2230, 4782, 0, 0, 0]
[4655, 2023, 0, 0, 0, 30, 8748.0, 1, 0, 4, 0, 1, 2754, 10486, 0, 1, 1]
[6080, 2023, 0, 0, 0, 30, 7915.0, 1, 1, 2, 0, 0, 2760, 8848, 0, 0, 1]
[5011, 2023, 0, 0, 0, 30, 5521.0, 1, 1, 1, 0, 0, 529, 1784, 0, 1, 0]
[5809, 2023, 0, 0, 0, 30, 9349.0, 1, 0, 0, 0, 1, 486, 4000, 0, 0, 0]
[14936, 2023, 0, 0, 0, 30, 5802.0, 1, 1, 4, 0, 0, 127, 1095, 0, 0, 0]
[15172, 2023, 0, 0, 0, 30, 9170.0, 1, 1, 2, 0, 0, 1962, 11092, 0, 0, 0]
[19746, 2023, 0, 0, 0, 30, 6723.0, 0, 0, 1, 1, 0, 2668, 8585, 13373, 0, 0]
[2356, 2023, 0, 0, 0, 30, 5675.0, 1, 0, 1, 0, 0, 1274, 4375, 0, 0, 0]
[8223, 2023, 0, 0, 0, 30, 5580.0, 1, 1, 2, 0, 1, 998, 8669, 0, 0, 0]
[17785, 2023, 0, 0, 0, 30, 15136.0, 0, 0, 0, 0, 0, 569, 5393, 0, 0, 0]
[4039, 2023, 0, 0, 0, 30, 7510.0, 1, 0, 1, 0, 0, 2280, 5815, 0, 0, 1]
[450, 2023, 0, 0, 0, 30, 6999.0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[15931, 2023, 0, 0, 0, 30, 8726.0, 1, 1, 2, 0, 0, 2504, 6077, 0, 0, 0]
[3571, 2023, 0, 0, 0, 30, 10754.0, 1, 0, 4, 0, 0, 927, 4086, 0, 0, 1]
[9750, 2023, 0, 0, 0, 30, 7923.0, 1, 0, 0, 0, 0, 594, 1646, 0, 0, 1]
[7891, 2023, 0, 0, 0, 30, 5022.0, 1, 0, 1, 0, 1, 203, 2088, 0, 1, 0]
[19788, 2023, 0, 0, 0, 30, 9983.0, 0, 0, 2, 1, 0, 2592, 1941, 2185, 1, 0]
[10337, 2023, 0, 0, 0, 30, 9293.0, 1, 0, 0, 0, 0, 1543, 3772, 0, 0, 1]
[15551, 2023, 0, 0, 0, 30, 10774.0, 1, 0, 4, 0, 0, 263, 1529, 0, 0, 0]
[15672, 2023, 0, 0, 0, 30, 5160.0, 0, 0, 4, 0, 1, 1963, 7479, 0, 0, 0]
[9832, 2023, 0, 0, 0, 30, 8286.0, 0, 0, 2, 0, 1, 177, 3839, 0, 1, 0]
[12382, 2023, 0, 0, 0, 30, 7498.0, 0, 0, 4, 0, 0, 769, 1650, 0, 0, 0]
[16851, 2023, 0, 0, 0, 30, 9457.0, 0, 1, 4, 0, 0, 2687, 10819, 0, 0, 0]
[11336, 2023, 0, 0, 0, 30, 8091.0, 1, 0, 4, 0, 0, 1864, 2215, 0, 0, 0]
[11518, 2023, 0, 0, 0, 30, 6377.0, 1, 1, 1, 0, 0, 650, 11924, 0, 1, 0]
[2911, 2023, 0, 0, 0, 30, 7917.0, 1, 0, 2, 0, 1, 1227, 2054, 0, 0, 0]
[18495, 2023, 0, 0, 0, 30, 7168.0, 0, 0, 2, 0, 0, 1395, 10338, 0, 0, 0]
[9644, 2023, 0, 0, 0, 30, 6231.0, 0, 0, 1, 0, 0, 1374, 9106, 0, 0, 0]
[16773, 2023, 0, 0, 0, 30, 9835.0, 1, 0, 0, 0, 1, 385, 3464, 0, 0, 0]
[883, 2023, 0, 0, 0, 30, 8217.0, 1, 0, 2, 0, 1, 2305, 5249, 0, 0, 0]
[7402, 2023, 0, 0, 0, 30, 5346.0, 1, 0, 1, 0, 1, 321, 2872, 0, 1, 0]
[17306, 2023, 0, 0, 0, 30, 18971.0, 1, 0, 4, 0, 0, 1286, 2050, 0, 0, 0]
[13163, 2023, 0, 0, 0, 30, 6120.0, 1, 1, 1, 0, 0, 1314, 5524, 0, 0, 0]
[14632, 2023, 0, 0, 0, 30, 9002.0, 1, 1, 1, 0, 0, 1780, 4275, 0, 0, 0]
[772, 2023, 0, 0, 0, 30, 10076.0, 1, 0, 1, 0, 0, 1934, 2873, 0, 0, 0]
[841, 2023, 0, 0, 0, 30, 9674.0, 1, 0, 1, 0, 1, 435, 8274, 0, 0, 0]
[5449, 2023, 0, 0, 0, 30, 8190.0, 1, 0, 2, 0, 1, 1039, 5791, 0, 0, 0]
[15387, 2023, 0, 0, 0, 30, 9519.0, 1, 0, 0, 0, 0, 2916, 178, 0, 0, 0]
[11181, 2023, 0, 0, 0, 30, 8289.0, 1, 0, 4, 0, 0, 1204, 11242, 0, 0, 0]
[10797, 2023, 0, 0, 0, 30, 5289.0, 0, 0, 2, 0, 1, 1316, 10349, 0, 0, 0]
[8864, 2023, 0, 0, 0, 30, 5523.0, 1, 1, 1, 0, 0, 1884, 982, 0, 0, 0]
[15734, 2023, 0, 0, 0, 30, 10602.0, 0, 1, 0, 0, 0, 439, 6012, 0, 0, 0]
[10427, 2023, 0, 0, 0, 30, 7587.0, 0, 1, 2, 0, 0, 2303, 8984, 0, 0, 0]
[9885, 2023, 0, 0, 0, 30, 5649.0, 1, 1, 1, 0, 0, 143, 2290, 0, 0, 0]
[2379, 2023, 0, 0, 0, 30, 8827.0, 1, 0, 2, 0, 1, 230, 1429, 0, 1, 0]
[5719, 2023, 0, 0, 0, 30, 5344.0, 1, 0, 4, 0, 0, 961, 712, 0, 1, 0]
[12284, 2023, 0, 0, 0, 30, 6348.0, 1, 0, 0, 0, 0, 403, 9580, 0, 0, 0]
[18328, 2023, 0, 0, 0, 30, 18922.0, 1, 0, 1, 0, 1, 1458, 163, 0, 0, 0]
[18096, 2023, 0, 0, 0, 30, 5303.0, 1, 0, 0, 0, 0, 2816, 6005, 0, 0, 0]
[19262, 2023, 0, 0, 0, 30, 18996.0, 0, 0, 0, 1, 1, 562, 8519, 11446, 1, 0]
[9856, 2023, 0, 0, 0, 30, 5686.0, 1, 0, 1, 0, 0, 1894, 8451, 0, 0, 0]
[10716, 2023, 0, 0, 0, 30, 7369.0, 1, 0, 1, 0, 0, 1779, 7410, 0, 0, 1]
[1677, 2023, 0, 0, 0, 30, 6691.0, 1, 0, 1, 0, 0, 2496, 5320, 0, 0, 0]
[7007, 2023, 0, 0, 0, 30, 8870.0, 1, 0, 1, 0, 0, 1834, 7681, 0, 0, 0]
[7603, 2023, 0, 0, 0, 30, 7277.0, 0, 0, 1, 0, 0, 2841, 10428, 0, 0, 1]
[7582, 2023, 0, 0, 0, 30, 6656.0, 1, 0, 0, 0, 0, 2781, 5064, 0, 0, 0]
[11546, 2023, 0, 0, 0, 30, 7496.0, 1, 0, 4, 0, 0, 1022, 8071, 0, 0, 0]
[14390, 2023, 0, 0, 0, 30, 9370.0, 0, 0, 0, 0, 0, 1386, 9785, 0, 0, 0]
[703, 2023, 0, 0, 0, 30, 10391.0, 1, 1, 4, 0, 0, 2834, 2823, 0, 0, 0]
[12239, 2023, 0, 0, 0, 30, 7311.0, 0, 0, 0, 0, 0, 1489, 6896, 0, 0, 1]
[19376, 2023, 0, 0, 0, 30, 13203.0, 0, 0, 4, 1, 0, 1842, 3666, 19797, 0, 0]
[1421, 2023, 0, 0, 0, 30, 8782.0, 1, 0, 4, 0, 0, 1393, 10302, 0, 0, 0]
[1976, 2023, 0, 0, 0, 30, 9298.0, 1, 0, 4, 0, 0, 1671, 4992, 0, 0, 0]
[2504, 2023, 0, 0, 0, 30, 10173.0, 1, 0, 0, 0, 0, 291, 5321, 0, 0, 0]
[7426, 2023, 0, 0, 0, 30, 9627.0, 1, 0, 0, 0, 0, 1241, 474, 0, 0, 0]
[7667, 2023, 0, 0, 0, 30, 8590.0, 1, 0, 4, 0, 0, 1479, 5917, 0, 0, 0]
[4844, 2023, 0, 0, 0, 30, 10533.0, 1, 0, 0, 0, 0, 312, 11302, 0, 0, 0]
[13826, 2023, 0, 0, 0, 30, 8218.0, 1, 0, 0, 0, 0, 1283, 4539, 0, 0, 0]
[14270, 2023, 0, 0, 0, 30, 9905.0, 0, 0, 4, 0, 0, 2811, 5245, 0, 0, 1]
[16244, 2023, 0, 0, 0, 30, 6296.0, 1, 1, 4, 0, 0, 1187, 10695, 0, 0, 0]
[7589, 2023, 0, 0, 0, 30, 6048.0, 1, 1, 2, 0, 0, 1893, 4277, 0, 0, 0]
[11585, 2023, 0, 0, 0, 30, 6352.0, 0, 0, 2, 0, 0, 1040, 9188, 0, 0, 0]
[5271, 2023, 0, 0, 0, 30, 8136.0, 0, 0, 0, 0, 1, 305, 11391, 0, 0, 0]
[11668, 2023, 0, 0, 0, 30, 6838.0, 1, 1, 4, 0, 0, 737, 11002, 0, 0, 0]
[6469, 2023, 0, 0, 0, 30, 6626.0, 1, 0, 1, 0, 0, 2003, 6409, 0, 1, 0]
[8443, 2023, 0, 0, 0, 30, 9054.0, 1, 0, 4, 0, 0, 2033, 4836, 0, 0, 0]
[2572, 2023, 0, 0, 0, 30, 8998.0, 0, 0, 4, 0, 0, 196, 7327, 0, 0, 0]
[3466, 2023, 0, 0, 0, 30, 10290.0, 0, 0, 0, 0, 0, 2946, 3803, 0, 0, 0]
[14288, 2023, 0, 0, 0, 30, 9619.0, 1, 0, 1, 0, 0, 1712, 11930, 0, 1, 0]
[17020, 2023, 0, 0, 0, 30, 5674.0, 1, 0, 0, 0, 0, 2817, 8031, 0, 0, 0]
[7842, 2023, 0, 0, 0, 30, 6638.0, 1, 0, 1, 0, 0, 1289, 5544, 0, 0, 0]
[9939, 2023, 0, 0, 0, 30, 5034.0, 1, 1, 4, 0, 0, 2136, 2817, 0, 0, 0]
[5775, 2023, 0, 0, 0, 30, 6648.0, 1, 0, 2, 0, 0, 1156, 6537, 0, 0, 0]
[14010, 2023, 0, 0, 0, 30, 8501.0, 1, 1, 2, 0, 0, 1681, 11597, 0, 0, 0]
[4284, 2023, 0, 0, 0, 30, 10135.0, 1, 0, 4, 0, 0, 2784, 11322, 0, 0, 0]
[12889, 2023, 0, 0, 0, 30, 9056.0, 0, 0, 2, 0, 1, 1168, 3935, 0, 1, 0]
[3733, 2023, 0, 0, 0, 30, 6046.0, 1, 0, 2, 0, 0, 664, 2192, 0, 0, 0]
[10965, 2023, 0, 0, 0, 30, 10165.0, 1, 0, 1, 0, 0, 2945, 639, 0, 0, 0]
[739, 2023, 0, 0, 0, 30, 9250.0, 1, 0, 0, 0, 0, 1446, 5758, 0, 0, 0]
[3638, 2023, 0, 0, 0, 30, 5377.0, 1, 0, 4, 0, 0, 955, 1961, 0, 0, 0]
[17669, 2023, 0, 0, 0, 30, 7518.0, 1, 0, 4, 0, 0, 279, 429, 0, 0, 0]
[13256, 2023, 0, 0, 0, 30, 8412.0, 1, 1, 0, 0, 0, 1042, 5459, 0, 0, 0]
